name,address,description,inquiries,imageName,sigungu
진수사,서울특별시 강남구 테헤란로37길 13-7,"진수사는 지하철 2호선 역삼역 8번 출구에서 가까운 일식당이다. 주차는 매장 건물에 가능하고 발레파킹 서비스도 받을 수 있다. 1991년도에 개업해서 한자리에서 2대에 걸쳐 31년 동안 영업을 이어오고 있는 코스요리 전문점으로 자연산 어종들을 산지(통영, 목포, 제주, 신안,흑산도 등)에서 직접 공수한다. 1, 2층 규모로 룸이 14개 있다. 홀에 인원별 테이블이 구성되어 있어 접대, 가족모임, 회식, 기념일, 상견례 등 프라이빗한 모임을 하기 좋다. 메뉴는 사시미코스, 정식코스, 초밥류가 있다. 사시미 코스엔 계절메뉴로 복사시미코스와 민어사시미코스가 있다. 식당 인근에 서울선릉과정릉(세계문화유산), 청담동명품거리, 잠실종합운동장 등이 있어 연계 관광을 할 수 있다.
※ 반려동물 동반 가능",02-561-3544,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=21ba0da5-3c81-49b0-a4c3-76480c0d734d,강남구
엘더버거,서울특별시 성동구 서울숲2길 40-7,"엘더버거는 수인분당선 서울숲역 5번 출구 인근에 있다. 주차장은 따로 없다. 복잡한 도심 속에 있다 보니 버스나 지하철 등 대중교통을 이용하는 것이 편리하다. 노란 차양이 바로 옆 서울숲 공원과 잘 어울린다. 이곳은 매장 앞에 패티를 구울 때 쓰는 장작더미가 쌓여 있고 내부는 초록 식물들로 정원 분위기를 만들었다. 대표 메뉴는 엘더클래식이고 이외 베이컨치즈버거, 칠리치즈 버거, 벨리 버거, 포레스트 버거 등 다양한 버거가 있다. 식당 인근에 성수동카페거리, 성수동구두테마공원, 서울숲, 뚝섬유원지 등이 있어 산책하며 둘러보기 좋다.
※ 반려동물 동반 가능",02-462-5612,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8457a477-e877-4637-9882-94092e2ba13c,성동구
굿갓레스토랑 성수역점,서울특별시 성동구 연무장길 41-22,"굿갓레스토랑 성수역점은 서울 지하철 2호선 성수역 4번 출구 성수동 카페거리 인근에 있다. 매장에 별도의 주차장은 마련되어 있지 않아 방문 시 버스나 지하철 등 대중교통수단을 이용하는 것이 편리하다. 매장은 전체적으로 어두운 조명을 사용하는 조용한 분위기의 식당으로 대표 메뉴는 이베리코 토마호크 (250g)가 있다. 이외 알프레도 치킨 크림 파스타, 트러플 비프크림 리조또, 포터하우스, L-Bone스테이크 등 다양한 메뉴가 있고, 칵테일, 와인, 맥주도 있다. 저녁이 되면 다양한 조명으로 낮과는 또 다른 분위기를 연출한다. 서울숲이 가까이에 있어 식사 후 산책할 수 있고, 성수동카페거리, 성수동구두테마공원, 뚝섬유원지 등이 있어 연계 관광을 할 수 있다.
※반려동물 동반 가능",0507-1330-2497,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d6010d4-6ee3-477d-a171-f01de907586a,성동구
오프트,서울특별시 성동구 왕십리로10길 20,"오프트는 서울지하철 2호선 뚝섬역 7번 출구 인근에 있다. 매장에 주차장은 없다. 이곳은 바형 테이블과 일반 테이블 몇 개, 그리고 테라스에 테이블이 마련되어 있다. 협소한 가게 공간이라 예약이 필수다. 오프트만의 스타일로 새롭게 탄생한 떡볶이와 와인을 선보이는 곳으로 대표 메뉴로는 OFTT 떡볶이(DINNER ONLY), OFTT 즉떡, 트러플 크림 뇨끼(DINNER ONLY)가 있다. 이외 투움바떡볶이(DINNER ONLY), 허니버터 갈릭 튀김, 키토 김밥, 모둠튀김 등 다양한 메뉴가 있다. 인근에 성수동카페거리, 성수동구두테마공원, 서울숲, 뚝섬유원지 등이 있어 산책하며 둘러보기 좋다.
※ 반려동물 동반 가능",0507-1374-1405,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7f6d50b6-1257-4f72-b837-bb183febf295,성동구
까폼,서울특별시 강남구 선릉로153길 18,"까폼은 갤러리 방문이나 쇼핑을 하기 좋은 압구정 로데오거리에 있다. 이곳은 플라스틱 의자와 금속 테이블을 사용해 노점의 분위기를 잘 살려 꾸며 놓은 덕분에 외관부터 동남아 느낌이 물씬 풍기는 곳이다. 실제로 주방에서 태국 현지인들이 요리를 하기 때문에 태국 음식을 좋아하는 이들이 많이 찾는 곳이기도 하다. 밀크티와 탄산수 등 현지에서 먹을 수 있는 음료도 판매하고 있다. 까폼의 대표 메뉴는 소고기 쌀국수와 카오카무다. 이외에도 태국식 샐러드인 솜땀은 대표 메뉴 못지않은 인기 메뉴이니 도전해 보는 것을 추천한다. 태국 요리 본연의 맛을 한번 느껴보면 재방문율이 왜 높은지 알게 될 것이다. 최근 유명 맛집 프로그램에 다수 소개되어 젊은이들 사이에 인기가 있는 장소가 되었다. 식당 인근에 도산공원이 있어 식사 전후 가벼운 산책이 가능하다.
※반려동물 동반 가능",0507-1411-7318,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e640403b-5260-4088-ab47-fd050c833901,강남구
스파어바인,서울특별시 서초구 동광로 89,"스파어바인(SPA IRVINE)은 서울 서초구 서래마을에 위치한 826m²(250평) 규모의 스파 및 피부관리 시설이다. 고급스러운 인테리어의 공간에는 다양한 프라이빗 트리트먼트실이 준비되어 있다. Signature Special(ONE-DAY 프로그램), Inner Beauty 프로그램, Couple 프로그램 등 다양한 프로그램을 제공하고 있다. 100% 사전 예약제로 운영되므로 전화나 홈페이지를 통해 예약한 후에 이용할 수 있다.",02-593-3277,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=abbf5379-c545-406c-9e11-087697c7ef93,서초구
피자시즌,서울특별시 성동구 성수이로14길 14 (주)대명케미칼,"피자시즌은 서울지하철 2호선 성수역 3번 출구 경수초등학교 인근에 있는 피자전문점이다. 특히 27겹의 페이스트리 도우 피자를 맛볼 수 있는 곳이다. 별도의 주차장은 마련되어 있지 않다. 이곳은 성수동 핫플레이스로 피자 & 파스타 그리고 다양한 맥주를 즐길 수 있는 레스토랑이다. 하프 앤 하프(13인치), 베이컨 체더치즈(13인치), 페퍼로니(13인치), 버팔로 윙&봉(4pcs) 등 다양한 메뉴가 있다. 서울숲이 가까이에 있어 가볍게 산책할 수 있고, 성수동 카페거리, 성수동 구두 테마공원, 뚝섬유원지 등이 있어 연계 관광을 할 수 있다.
※반려동물 동반 가능",0507-1310-6904,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b5524627-8122-46f3-befc-40830b6a0962,성동구
BBC,서울특별시 성동구 뚝섬로 413,"BBC(브로벨커피)는 서울 지하철 2호선 성수역 3번 출구, 경수중학교 주변에 있는 디저트 카페이다.
스페셜 티와 필터 커피가 준비되어 있고, 시그니처 메뉴는 흑임자 라테와 직접 구운 구움과자이다.
모던한 분위기의 아담한 카페로 매장에 들어서면 빈티지한 턴테이블을 통해 흘러나오는 음악을 들을 수 있고 진한 커피향을 맡을 수 있다. 블랙과 화이트의 조화로 세련된 좌석을 배치했고 넓은 유리창을 통해 바깥 경치도 구경할 수 있다. 매장에 별도의 주차장이 없어 대중교통을 이용하는 것이 편리하고 서울 숲이 가까이에 있어 가볍게 산책할 수 있다.
※반려동물 동반 가능",0507-1311-5528,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a5de3f21-8273-4609-b1dc-70b18d43d3c0,성동구
오프커피,서울특별시 성동구 연무장길 29-17,"오프커피는 서울지하철 2호선 성수역 4번 출구 인근에 있다. 매장에 별도의 주차장은 마련되어 있지 않다. 방문 시 버스나 지하철 등 대중교통수단을 이용하는 것이 편리하다. 카페 내부는 아담한 크기에 테이블은 5개 정도 있다. 협소하지만 층고가 높아 답답한 느낌은 없다. 메뉴로는 아메리카노, 카페라테, 차이라테, 오프커피, 바닐라라테, 아인슈페너 등 다양한 음료가 있다. 서울숲이 가까이에 있어 가볍게 산책할 수 있고, 성수동카페거리, 성수동구두테마공원, 뚝섬유원지 등이 있어 연계 관광을 할 수 있다.
※ 반려동물 동반 가능",010-3388-5539,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=456de350-9459-47fb-84b8-a5bc03631077,성동구
mtl 효창,서울특별시 용산구 효창원로69길 25 송원빌딩,"MTL 효창 카페는 지하철 6호선 또는 경의 중앙선 효창공원앞역 1번 출구 인근에 있다, 주차는 매장 전면과 건물 후면에 주차할 수 있다. 건물 외관은 독특하고 화분과 대나무로 둘러싸여 있어 숲속 같은 분위기를 느낄 수 있다. 1층이지만 복층 같은 구조로 통창이 되어있고 외부 테라스도 있다. 내부는 좌석도 많고 벽면에 국내외 셀렉 제품과 자체브랜드, 서적 등을 판매하고 있어 구경하는 재미도 있다. 대표 메뉴는 보난자 커피로 유럽 5대 커피며 MTL에서 처음 소개한 커피라고 한다. 원두도 판매하고 있다. 스페셜 푸드 메뉴와 디저트, 비건 메뉴도 있다. 반려동물과 함께 입장할 수 있다. 카페 인근에 백범김구기념관, 효창공원, 전쟁기념관 등이 있어 연계 관광을 할 수 있다.
※반려동물 동반 가능",070-4259-3113,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e4f48ad9-3913-4c43-bdfd-ef247a934b4e,용산구
LOWIDE,서울특별시 성동구 서울숲2길 22-1,"LOWIDE는 서울시 성수동에 있는 디저트 카페로 반려동물과 함께 입장할 수 있다. 별도의 주차장이 없어 인근 공영주차장을 찾거나 대중교통을 이용하는 것이 좋고 전철의 경우 수인 분당선 서울숲 역 5번 출구에서 약 510m 거리에 있다. 개방감 있는 인테리어로 2층엔 테라스가 있고 테라스 석에 한해 반려동물 입장도 가능하다. 대표 메뉴는 로와이드 라테, 로우 라테, 와이드 라테, 서머에이드가 있고 이외 아메리카노, 카페라테, 구구콘라테, 말차초코라테 등 다양한 음료와 빵이 준비되어 있다. 서울숲이 가까이에 있어 가볍게 산책할 수 있고, 성수동 카페거리, 성수동 구두 테마공원, 뚝섬 유원지 등이 있어 연계 관광을 할 수 있다.
※반려동물 동반 가능",0507-1430-2219,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c8a9e44-d4f5-4c97-9751-7c61cf79cbe7,성동구
쎄콩데live,서울특별시 성동구 서울숲2길 34,"쎄콩데live는 수인분당선 서울숲역 5번 출구에서 성동구민종합체육센터 인근 400미터 거리에 있다. 복잡한 도심 속에 있다 보니 자가용 이용보다는 버스나 지하철 등 대중교통을 이용하는 것이 편리하다. 이곳은 건물 2층에 자리하고 있고 입구는 문이 이중인데 중간에 거울이 있다. 내부는 가운데 큰 테이블이 있고 창가 옆으로 테이블이 놓여 있다. 한쪽 벽에 여러 종류의 잼이 놓여 있다. 대표 메뉴로는 쎄콩데 브랙퍼스트, 바닐라 커스터드 프렌치토스트, 에그인헬, 치 플레이트, 카나페가 있다. 이외 Canape(카나페) Plate 등 다양한 메뉴가 있다. 인근에 성수동카페거리, 성수동구두테마공원, 서울숲, 뚝섬유원지 등이 있어 산책하며 둘러보기 좋다.
※ 반려동물 동반 가능",0507-1391-3053,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=693ad32b-ab42-4203-af93-cc3bafeb2535,성동구
리슬한복,서울특별시 마포구 서교동 331-10,"한국적인 아름다움이 돋보이는 한복
BTS 지민의 무대의상과 청하가 2022 시즌 그리팅 화보에서 입었던 한복 등을 제작한 한복 브랜드다. 샤이니 태민이 착용한 ''소창의 맥시코트''가 폭발적 반응을 얻어 더욱 알려지게 됐다. 리슬 x 스파오의 콜라보 파자마는 셀럽뿐 아니라 대중들에게 큰 인기를 얻기도 했다. 선명한 색상을 담은 한국적인 아름다움을 유니크한 패션 아이템으로 선보이며, 2022년에는 한복 최초로 밀라노 패션위크에 데뷔하기도 했다. 전주에 본점이 있다.",0507-1329-2293,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90264853-08d4-4087-91f8-359d3113ed12,마포구
방이시장,서울특별시 송파구 백제고분로48길 41,방이시장은 1980년대 말부터 형성된 골목형 종합시장이다. 의류 채소 생선 과일 잡화 등을 취급하는 240여 개 점포가 형성되어 있으며 상인의 70%가 동네 터줏대감들이다. 시대의 흐름에 발맞춰 친절하고 청결한 시장으로 거듭나면서 방이시장은 외국인들의 관광 필수 코스로 자리 잡았다.,070-8953-3811,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=00e7ed36-ea76-4c9d-aad0-0ed27e59f6ee,송파구
진미식당,서울특별시 마포구 마포대로 186-6,"꽃게 철인 6월과 12월에 대량 구입하여 섭씨 마이너스 35도에서 급속 냉각, 보관한 꽃게를 사용한다. 서산 생강을 넣고 삭힌 간장에 3일동안 숙성시킨다음 손님상에 올리는데 뚝배기 계란찜과 겟국지, 어리굴젓, 감태(해조류) 등 10여 가지의 곁들임 반찬이 나온다. 단일 메뉴로 간장게장 정식을 사람 수대로 시키면 된다. 간장게장 맛집으로 소문나 TV프로그램 수요미식회에서도 소개된 식당이다.",02-3211-4468,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9541f493-af83-4d50-bcec-7da355e84d82,마포구
모어딥 성수,서울특별시 성동구 성수일로 95-1,"모어딥 성수는 서울 지하철 2호선 뚝섬역 4번 출구 인근에 있다. 전용 주차장이 없어 대중교통을 이용하는 것을 추천한다. 도넛으로 유명한 가게다. 매장은 붉은 벽돌로 지어진 외관에 내부는 2인용 테이블과 바형 테이블이 있으며, 반려동물도 입장 가능하다. 대표 메뉴로는 단맛을 가미한 우유/커피/아이스크림인 Mellow summer, Cream(우유/커피/크림) 등이 있고 이외 Custard Cream, Peanut Butter & Nutella, Dirty CoCo, Black sesame, Corn Boru 등이 있다. 카페 인근에 성수동카페거리, 성수동구두테마공원, 서울숲 등이 있어 산책하기에도 좋은 곳이다.
※ 반려동물 동반 가능",070-8299-1365,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fea2c49e-ac01-4e44-8ee3-825320cb59f9,성동구
HDD피자,서울특별시 성동구 성수이로7길 46,"HDD 피자는 서울지하철 2호선 성수역 4번 출구, 경동 중학교 인근에 있다. 매장에 별도의 주차장은 마련되어 있지 않다. 붉은 벽돌 건물 1층에 자리한 이곳은 아담한 크기의 가게로 Pepperoni(숙성 페퍼로니 피자), Cheese (치즈피자), Truffle Potato (트러풀 감자 피자), Hot chicken(핫치킨 피자) 등 다양한 피자와 음료, 맥주가 있다. 푸짐한 토핑으로 유명하다. 매장 인근에 서울숲이 있어 가볍게 산책할 수 있고, 성수동 카페거리, 성수동 구두 테마공원, 뚝섬 유원지 등이 있어 연계 관광을 할 수 있다.
※반려동물 동반 가능",010-3153-2870,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=002130c1-cdf1-413b-8cbf-4fba82a44bdf,성동구
데일리 청담,서울특별시 강남구 선릉로152길 21 영인빌딩,"데일리 청담은 수인·분당선 압구정로데오역 4번 출구 학동사거리 인근에 있다. 주차는 발렛파킹으로 이용할 수 있다. 이곳은 낮에는 채광이 가득한 공간에서 즐기는 Cafe와 Dinning 메뉴를 선보이고 저녁에는 DJ & LIVE 음악을 즐길 수 있는 Lounge로 변경 운영한다. 홀 테이블, 스탠딩 테이블, 아일랜드 바, 부스를 선택해서 예약할 수 있다. 카페 메뉴는 커피와 데일리 라테, 망고 에이드 등이 있다. 브런치 메뉴는 데일리 가든 샐러드, 프렌치토스트, 팬케이크, 연어 베네딕토, 김치볶음밥 등은 평일 12:00~17:30까지 주문할 수 있다. 17:~22:30까지는 디너 메뉴를 주문받는다. 인근에 압구정 카페 골목, 청담동 명품 거리, 도산공원이 있어 연계 관광이 가능하다.
※ 반려동물 동반 가능",0507-1331-8648,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=73c1bb3a-572d-4b3c-ac9e-b4d07bb12b90,강남구
